"","Date","Age","pCO2","Chamber_tank","N","resp_umol_hr_bFactorNormTDW.MEAN","sd","se","ci"
"48","3/1/2022",218,"800 uatm","7.5_C",1,16.6741269394896,NA,NA,NA
"49","3/1/2022",218,"800 uatm","7.5_D",1,16.944101454742,NA,NA,NA
"50","3/1/2022",218,"800 uatm","7.5_E",1,17.4994718397147,NA,NA,NA
"51","3/1/2022",218,"800 uatm","7.5_F",1,18.5441944035706,NA,NA,NA
"52","3/1/2022",218,"800 uatm","7.5_G",1,10.2136320269938,NA,NA,NA
"53","3/1/2022",218,"800 uatm","7.5_H",1,23.8102647020056,NA,NA,NA
"54","9/22/2022",423,"500 uatm","8_A",3,9.73461787938701,1.76497613524793,1.01900944679866,4.38444377790875
"55","9/22/2022",423,"500 uatm","8_B",2,7.85624689258537,1.18455123510226,0.83760421100371,10.6427705928952
"56","9/22/2022",423,"500 uatm","8_C",1,8.42884266421527,NA,NA,NA
"57","9/22/2022",423,"500 uatm","8_D",1,8.33497413597513,NA,NA,NA
"58","9/22/2022",423,"800 uatm","7.5_A",2,12.7148860385503,1.61550369278948,1.14233361620335,14.5147248044946
"59","9/22/2022",423,"800 uatm","7.5_B",2,12.4498884501323,2.25977652012072,1.5979033013435,20.30328649548
"60","9/22/2022",423,"800 uatm","7.5_C",2,8.55135388304557,2.06733568548846,1.46182708219783,18.5742741952905
"61","9/22/2022",423,"800 uatm","7.5_D",1,7.77623594680993,NA,NA,NA
